,Country,Year,Yearly Average Temperature
33405,Ukraine,1952,8.089916666666666
33406,United Arab Emirates,1952,27.8225
33407,United Kingdom,1952,8.37125
33408,United Kingdom (Europe),1952,8.501666666666667
33409,United States,1952,8.979416666666667
33410,Uruguay,1952,17.530666666666665
33411,Uzbekistan,1952,12.312416666666666
33412,Venezuela,1952,25.560666666666666
33413,Vietnam,1952,24.186833333333336
33414,Virgin Islands,1952,26.609083333333334
33415,Western Sahara,1952,22.330166666666667
33416,Yemen,1952,26.081666666666667
33417,Zambia,1952,21.522750000000002
33418,Zimbabwe,1952,21.3255
33419,Åland,1952,4.795
33420,Afghanistan,1953,14.65075
33421,Africa,1953,24.09358333333333
33422,Albania,1953,12.586333333333334
33423,Algeria,1953,22.869416666666666
33424,American Samoa,1953,26.949250000000003
33425,Andorra,1953,11.471000000000002
33426,Angola,1953,21.724833333333333
33427,Anguilla,1953,27.03725
33429,Antigua And Barbuda,1953,26.863500000000002
33430,Argentina,1953,14.97475
33431,Armenia,1953,8.36875
33432,Aruba,1953,28.45141666666667
33433,Asia,1953,7.838333333333334
33434,Australia,1953,21.47458333333333
33435,Austria,1953,6.788916666666666
33436,Azerbaijan,1953,11.069833333333335
33437,Bahamas,1953,25.534666666666666
33438,Bahrain,1953,26.068416666666668
33439,Baker Island,1953,25.8165
33440,Bangladesh,1953,25.36975
33441,Barbados,1953,26.8225
33442,Belarus,1953,6.0594166666666665
33443,Belgium,1953,10.102333333333334
33444,Belize,1953,25.67141666666667
33445,Benin,1953,27.18616666666667
33446,Bhutan,1953,12.240166666666667
33447,Bolivia,1953,21.2775
33448,"Bonaire, Saint Eustatius And Saba",1953,27.635833333333334
33449,Bosnia And Herzegovina,1953,10.666500000000001
33450,Botswana,1953,21.620333333333335
33451,Brazil,1953,24.995583333333332
33452,British Virgin Islands,1953,26.72491666666667
33453,Bulgaria,1953,10.334000000000001
33454,Burkina Faso,1953,27.999916666666667
33455,Burma,1953,24.20875
33456,Burundi,1953,20.188083333333335
33457,Cambodia,1953,27.100583333333333
33458,Cameroon,1953,24.41433333333333
33459,Canada,1953,-3.957666666666667
33460,Cape Verde,1953,24.326666666666668
33461,Cayman Islands,1953,27.228416666666664
33462,Central African Republic,1953,25.49683333333333
33463,Chad,1953,27.22758333333333
33464,Chile,1953,9.711666666666668
33465,China,1953,7.022333333333333
33466,Christmas Island,1953,26.073833333333337
33467,Colombia,1953,25.113250000000004
33468,Comoros,1953,25.956999999999997
33469,Congo,1953,24.573083333333333
33470,Congo (Democratic Republic Of The),1953,23.915499999999998
33471,Costa Rica,1953,25.920583333333337
33472,Croatia,1953,11.615166666666667
33473,Cuba,1953,25.835333333333335
33474,Curaçao,1953,27.857083333333335
33475,Cyprus,1953,18.243583333333333
33476,Czech Republic,1953,8.40825
33477,Côte D'Ivoire,1953,26.08458333333333
33478,Denmark,1953,-17.83375
33479,Denmark (Europe),1953,8.936
33480,Djibouti,1953,28.7735
33481,Dominica,1953,26.508916666666668
33482,Dominican Republic,1953,25.965333333333334
33483,Ecuador,1953,22.169
33484,Egypt,1953,22.6735
33485,El Salvador,1953,25.546083333333332
33486,Equatorial Guinea,1953,25.05741666666667
33487,Eritrea,1953,26.936916666666665
33488,Estonia,1953,5.65675
33489,Ethiopia,1953,23.20075
33490,Europe,1953,8.418166666666666
33491,Falkland Islands (Islas Malvinas),1953,6.410583333333332
33492,Faroe Islands,1953,7.709833333333333
33493,Federated States Of Micronesia,1953,27.281500000000005
33494,Fiji,1953,25.246
33495,Finland,1953,2.7343333333333333
33496,France,1953,13.143666666666666
33497,France (Europe),1953,10.767916666666666
33498,French Guiana,1953,26.072916666666668
33499,French Polynesia,1953,26.362333333333336
33500,French Southern And Antarctic Lands,1953,4.623833333333334
33501,Gabon,1953,24.374166666666667
33502,Gambia,1953,27.43825
33503,Gaza Strip,1953,18.90875
33504,Georgia,1953,7.822916666666667
33505,Germany,1953,9.067
33506,Ghana,1953,26.75475
33507,Greece,1953,14.530666666666667
33508,Greenland,1953,-18.38475
33509,Grenada,1953,27.085333333333335
33510,Guadeloupe,1953,26.7495
33511,Guam,1953,27.253333333333334
33512,Guatemala,1953,23.835083333333333
33513,Guernsey,1953,11.210166666666666
33514,Guinea,1953,25.648583333333335
33515,Guinea Bissau,1953,26.882416666666668
33516,Guyana,1953,26.347083333333334
33517,Haiti,1953,26.7205
33518,Heard Island And Mcdonald Islands,1953,2.2360833333333336
33519,Honduras,1953,25.276416666666666
33520,Hong Kong,1953,23.150833333333335
33521,Hungary,1953,10.081583333333333
33522,Iceland,1953,2.4113333333333333
33523,India,1953,24.561583333333335
33524,Indonesia,1953,26.02891666666667
33525,Iran,1953,17.729833333333335
33526,Iraq,1953,21.429333333333332
33527,Ireland,1953,10.019583333333333
33528,Isle Of Man,1953,10.097916666666666
33529,Israel,1953,19.451416666666667
33530,Italy,1953,13.041333333333332
33531,Jamaica,1953,26.516666666666666
33532,Japan,1953,11.964666666666666
33533,Jersey,1953,11.210166666666666
33534,Jordan,1953,19.160583333333335
33535,Kazakhstan,1953,5.552499999999999
33536,Kenya,1953,24.366
33537,Kingman Reef,1953,27.057666666666666
33538,Kiribati,1953,26.750333333333334
33539,Kuwait,1953,24.896416666666667
33540,Kyrgyzstan,1953,3.4
33541,Laos,1953,24.14708333333333
33542,Latvia,1953,5.961166666666667
33543,Lebanon,1953,17.18175
33544,Lesotho,1953,13.677833333333332
33545,Liberia,1953,25.56116666666667
33546,Libya,1953,22.291583333333335
33547,Liechtenstein,1953,5.21825
33548,Lithuania,1953,6.519000000000001
33549,Luxembourg,1953,9.828583333333333
33550,Macau,1953,22.864166666666666
33551,Macedonia,1953,10.270083333333334
33552,Madagascar,1953,22.816666666666666
33553,Malawi,1953,21.476083333333335
33554,Malaysia,1953,26.189916666666665
33555,Mali,1953,28.33941666666667
33556,Malta,1953,18.444083333333335
33557,Martinique,1953,26.508916666666668
33558,Mauritania,1953,27.632416666666668
33559,Mauritius,1953,23.741
33560,Mayotte,1953,26.511083333333335
33561,Mexico,1953,21.0715
33562,Moldova,1953,8.77625
33563,Monaco,1953,9.422166666666667
33564,Mongolia,1953,-0.6469999999999999
33565,Montenegro,1953,10.344916666666666
33566,Montserrat,1953,26.80841666666667
33567,Morocco,1953,17.82225
33568,Mozambique,1953,23.56975
33569,Namibia,1953,20.37
33570,Nepal,1953,15.541500000000001
33571,Netherlands,1953,10.231416666666666
33572,Netherlands (Europe),1953,9.842083333333333
33573,New Caledonia,1953,22.910833333333333
33574,New Zealand,1953,10.385916666666667
33575,Nicaragua,1953,26.362
33576,Niger,1953,27.338083333333334
33577,Nigeria,1953,26.716583333333332
33578,Niue,1953,25.18241666666667
33579,North America,1953,3.0048333333333326
33580,North Korea,1953,6.698916666666666
33581,Northern Mariana Islands,1953,27.253333333333334
33582,Norway,1953,1.6288333333333334
33583,Oceania,1953,21.320833333333333
33584,Oman,1953,27.14633333333333
33585,Pakistan,1953,21.39108333333333
33586,Palau,1953,27.585250000000002
33587,Palestina,1953,23.103083333333334
33588,Palmyra Atoll,1953,27.096833333333336
33589,Panama,1953,26.63866666666667
33590,Papua New Guinea,1953,24.387249999999998
33591,Paraguay,1953,23.838083333333334
33592,Peru,1953,20.261
33593,Philippines,1953,26.849083333333336
33594,Poland,1953,8.0945
33595,Portugal,1953,15.274583333333332
33596,Puerto Rico,1953,25.785749999999997
33597,Qatar,1953,27.02925
33598,Reunion,1953,23.392916666666668
33599,Romania,1953,8.81675
33600,Russia,1953,-4.779416666666667
33601,Rwanda,1953,19.304333333333332
33602,Saint Barthélemy,1953,27.03725
33603,Saint Kitts And Nevis,1953,26.25991666666667
33604,Saint Lucia,1953,27.021
33605,Saint Martin,1953,27.03725
33606,Saint Pierre And Miquelon,1953,5.611083333333333
33607,Saint Vincent And The Grenadines,1953,27.16208333333333
33608,Samoa,1953,26.670583333333337
33609,San Marino,1953,14.043
33610,Sao Tome And Principe,1953,25.9505
33611,Saudi Arabia,1953,25.739416666666667
33612,Senegal,1953,27.86175
33613,Serbia,1953,10.084750000000001
33614,Seychelles,1953,26.913750000000004
33615,Sierra Leone,1953,26.255750000000003
33616,Singapore,1953,26.927750000000003
33617,Sint Maarten,1953,27.03725
33618,Slovakia,1953,8.032
33619,Slovenia,1953,9.976416666666667
33620,Solomon Islands,1953,26.468500000000002
33621,Somalia,1953,27.110500000000002
33622,South Africa,1953,17.312416666666667
33623,South America,1953,22.13325
33624,South Georgia And The South Sandwich Isla,1953,1.5139166666666666
33625,South Korea,1953,12.156583333333332
33626,Spain,1953,13.89325
33627,Sri Lanka,1953,27.250333333333334
33628,Sudan,1953,27.034666666666666
33629,Suriname,1953,26.57625
33630,Svalbard And Jan Mayen,1953,-5.884250000000001
33631,Swaziland,1953,18.665
33632,Sweden,1953,3.985583333333334
33633,Switzerland,1953,7.551583333333333
33634,Syria,1953,17.50133333333333
33635,Taiwan,1953,22.439916666666665
33636,Tajikistan,1953,4.31175
33637,Tanzania,1953,22.520583333333335
33638,Thailand,1953,26.40641666666667
33639,Timor Leste,1953,26.362916666666667
33640,Togo,1953,26.902583333333336
33641,Tonga,1953,23.388833333333334
33642,Trinidad And Tobago,1953,26.404083333333332
33643,Tunisia,1953,19.92875
33644,Turkey,1953,11.088000000000001
33645,Turkmenistan,1953,15.068
33646,Turks And Caicas Islands,1953,27.12375
33647,Uganda,1953,23.24208333333333
33648,Ukraine,1953,7.519666666666666
33649,United Arab Emirates,1953,27.998166666666666
33650,United Kingdom,1953,9.206083333333334
33651,United Kingdom (Europe),1953,9.387416666666667
33652,United States,1953,9.530416666666666
33653,Uruguay,1953,17.5795
33654,Uzbekistan,1953,12.571333333333333
33655,Venezuela,1953,25.381333333333334
33656,Vietnam,1953,24.2045
33657,Virgin Islands,1953,26.72491666666667
33658,Western Sahara,1953,22.46558333333333
33659,Yemen,1953,26.399833333333333
33660,Zambia,1953,21.26275
33661,Zimbabwe,1953,20.757416666666668
33662,Åland,1953,6.7469166666666665
33663,Afghanistan,1954,13.691333333333333
33664,Africa,1954,23.942333333333334
33665,Albania,1954,12.450083333333334
33666,Algeria,1954,22.652416666666667
33667,American Samoa,1954,26.866083333333332
33668,Andorra,1954,10.902
33669,Angola,1954,21.566999999999997
33670,Anguilla,1954,26.660666666666668
33672,Antigua And Barbuda,1954,26.461583333333333
33673,Argentina,1954,14.491416666666666
33674,Armenia,1954,8.936916666666667
33675,Aruba,1954,28.057666666666666
33676,Asia,1954,7.351500000000001
33677,Australia,1954,21.558666666666667
33678,Austria,1954,5.7045
33679,Azerbaijan,1954,11.4775
33680,Bahamas,1954,25.135583333333333
33681,Bahrain,1954,26.386333333333337
33682,Baker Island,1954,25.612083333333334
33683,Bangladesh,1954,25.20941666666667
33684,Barbados,1954,26.515666666666664
33685,Belarus,1954,5.6540833333333325
33686,Belgium,1954,9.273583333333333
33687,Belize,1954,24.928833333333333
33688,Benin,1954,26.94966666666667
33689,Bhutan,1954,12.28025
33690,Bolivia,1954,20.91241666666667
33691,"Bonaire, Saint Eustatius And Saba",1954,27.25491666666667
33692,Bosnia And Herzegovina,1954,9.949250000000001
33693,Botswana,1954,21.814333333333334
33694,Brazil,1954,24.967
33695,British Virgin Islands,1954,26.316666666666666
33696,Bulgaria,1954,10.111916666666668
33697,Burkina Faso,1954,27.908
33698,Burma,1954,24.092583333333334
33699,Burundi,1954,20.0605
33700,Cambodia,1954,26.943749999999998
33701,Cameroon,1954,24.20125
33702,Canada,1954,-4.726166666666667
33703,Cape Verde,1954,23.856166666666667
33704,Cayman Islands,1954,26.777833333333334
33705,Central African Republic,1954,25.295083333333334
33706,Chad,1954,27.167749999999998
33707,Chile,1954,9.25025
33708,China,1954,6.3709999999999996
33709,Christmas Island,1954,26.025750000000002
33710,Colombia,1954,24.740833333333338
33711,Comoros,1954,25.953333333333333
33712,Congo,1954,24.258499999999998
33713,Congo (Democratic Republic Of The),1954,23.637583333333335
33714,Costa Rica,1954,25.64991666666667
33715,Croatia,1954,10.823333333333332
33716,Cuba,1954,25.42441666666667
33717,Curaçao,1954,27.485833333333332
33718,Cyprus,1954,19.151333333333334
33719,Czech Republic,1954,7.10475
33720,Côte D'Ivoire,1954,25.84075
33721,Denmark,1954,-17.401833333333332
33722,Denmark (Europe),1954,7.585
33723,Djibouti,1954,28.72366666666667
33724,Dominica,1954,26.077250000000003
33725,Dominican Republic,1954,25.573166666666665
33726,Ecuador,1954,21.52
33727,Egypt,1954,22.66425
33728,El Salvador,1954,24.959083333333336
33729,Equatorial Guinea,1954,24.64108333333333
33730,Eritrea,1954,26.892166666666668
33731,Estonia,1954,5.02775
33732,Ethiopia,1954,23.005083333333335
33733,Europe,1954,7.730916666666666
33734,Falkland Islands (Islas Malvinas),1954,5.982833333333333
33735,Faroe Islands,1954,6.759916666666666
33736,Federated States Of Micronesia,1954,26.842583333333334
33737,Fiji,1954,25.350166666666667
33738,Finland,1954,2.284
33739,France,1954,12.618416666666668
33740,France (Europe),1954,10.176083333333333
33741,French Guiana,1954,25.785583333333335
33742,French Polynesia,1954,26.245583333333332
33743,French Southern And Antarctic Lands,1954,4.837833333333333
33744,Gabon,1954,24.019833333333334
33745,Gambia,1954,27.33983333333333
33746,Gaza Strip,1954,19.6705
33747,Georgia,1954,8.470666666666666
33748,Germany,1954,7.788833333333334
33749,Ghana,1954,26.502166666666668
33750,Greece,1954,14.775416666666667
33751,Greenland,1954,-17.915916666666668
33752,Grenada,1954,26.82225
33753,Guadeloupe,1954,26.3355
33754,Guam,1954,27.274416666666667
33755,Guatemala,1954,23.07825
33756,Guernsey,1954,10.804583333333333
33757,Guinea,1954,25.209166666666665
33758,Guinea Bissau,1954,26.573333333333334
33759,Guyana,1954,25.96975
33760,Haiti,1954,26.380666666666666
33761,Heard Island And Mcdonald Islands,1954,2.4960833333333334
33762,Honduras,1954,24.795083333333334
33763,Hong Kong,1954,23.076833333333337
33764,Hungary,1954,9.110416666666667
33765,Iceland,1954,1.7818333333333334
33766,India,1954,24.167166666666663
33767,Indonesia,1954,25.816000000000003
33768,Iran,1954,17.665583333333334
33769,Iraq,1954,22.282749999999997
33770,Ireland,1954,9.438
33771,Isle Of Man,1954,9.311416666666666
33772,Israel,1954,20.083083333333335
33773,Italy,1954,12.447916666666666
33774,Jamaica,1954,26.143333333333334
33775,Japan,1954,12.223999999999998
33776,Jersey,1954,10.804583333333333
33777,Jordan,1954,19.8945
33778,Kazakhstan,1954,3.9738333333333338
33779,Kenya,1954,24.10775
33780,Kingman Reef,1954,26.864500000000003
33781,Kiribati,1954,26.40641666666667
33782,Kuwait,1954,25.460833333333337
33783,Kyrgyzstan,1954,2.2725833333333334
33784,Laos,1954,24.027
33785,Latvia,1954,5.315750000000001
33786,Lebanon,1954,18.148333333333333
33787,Lesotho,1954,13.463833333333334
33788,Liberia,1954,25.22083333333333
33789,Libya,1954,22.057666666666666
33790,Liechtenstein,1954,4.2655
33791,Lithuania,1954,5.778749999999999
33792,Luxembourg,1954,8.902416666666666
33793,Macau,1954,22.811000000000003
33794,Macedonia,1954,10.142166666666666
33795,Madagascar,1954,22.92075
33796,Malawi,1954,21.575833333333335
33797,Malaysia,1954,25.991500000000002
33798,Mali,1954,28.035083333333336
33799,Malta,1954,18.125833333333333
33800,Martinique,1954,26.077250000000003
33801,Mauritania,1954,27.109416666666664
33802,Mauritius,1954,23.7925
33803,Mayotte,1954,26.576333333333334
33804,Mexico,1954,21.098499999999998
33805,Moldova,1954,8.321083333333334
33806,Monaco,1954,8.772166666666667
33807,Mongolia,1954,-1.6718333333333337
33808,Montenegro,1954,9.809
33809,Montserrat,1954,26.398833333333332
33810,Morocco,1954,17.418583333333334
33811,Mozambique,1954,23.740416666666665
33812,Namibia,1954,20.184166666666666
33813,Nepal,1954,15.188000000000002
33814,Netherlands,1954,9.334916666666667
33815,Netherlands (Europe),1954,8.933916666666667
33816,New Caledonia,1954,22.854166666666668
33817,New Zealand,1954,10.77375
33818,Nicaragua,1954,26.128500000000003
33819,Niger,1954,27.360500000000002
33820,Nigeria,1954,26.616666666666664
33821,Niue,1954,25.452333333333332
33822,North America,1954,2.6781666666666664
33823,North Korea,1954,6.808833333333333
33824,Northern Mariana Islands,1954,27.274416666666667
33825,Norway,1954,0.823833333333333
33826,Oceania,1954,21.412916666666664
33827,Oman,1954,27.170416666666668
33828,Pakistan,1954,20.723916666666668
33829,Palau,1954,27.36491666666667
33830,Palestina,1954,23.28675
33831,Palmyra Atoll,1954,26.902
33832,Panama,1954,26.313000000000002
33833,Papua New Guinea,1954,24.445083333333333
33834,Paraguay,1954,23.446083333333334
33835,Peru,1954,19.800416666666667
33836,Philippines,1954,26.799916666666665
33837,Poland,1954,7.024416666666666
33838,Portugal,1954,14.59575
33839,Puerto Rico,1954,25.464583333333334
33840,Qatar,1954,27.22758333333333
33841,Reunion,1954,23.564666666666668
33842,Romania,1954,8.199333333333334
33843,Russia,1954,-5.317333333333334
33844,Rwanda,1954,19.211833333333335
33845,Saint Barthélemy,1954,26.660666666666668
33846,Saint Kitts And Nevis,1954,25.854416666666665
33847,Saint Lucia,1954,26.6905
33848,Saint Martin,1954,26.660666666666668
33849,Saint Pierre And Miquelon,1954,5.175
33850,Saint Vincent And The Grenadines,1954,26.832666666666668
33851,Samoa,1954,26.562
33852,San Marino,1954,13.40175
33853,Sao Tome And Principe,1954,25.536
33854,Saudi Arabia,1954,26.0115
33855,Senegal,1954,27.754666666666665
33856,Serbia,1954,9.41125
33857,Seychelles,1954,26.790499999999998
33858,Sierra Leone,1954,25.813000000000002
33859,Singapore,1954,26.647916666666664
33860,Sint Maarten,1954,26.660666666666668
33861,Slovakia,1954,7.042833333333333
33862,Slovenia,1954,9.107750000000001
33863,Solomon Islands,1954,26.72758333333333
33864,Somalia,1954,26.84358333333334
33865,South Africa,1954,17.066583333333334
33866,South America,1954,21.89625
33867,South Georgia And The South Sandwich Isla,1954,1.325
33868,South Korea,1954,12.255250000000002
33869,Spain,1954,13.429666666666668
33870,Sri Lanka,1954,27.038166666666665
33871,Sudan,1954,27.113583333333334
33872,Suriname,1954,26.208583333333333
