,Date,LandAverageTemperature,LandMaxTemperature,LandMinTemperature,LandAndOceanAverageTemperature
3068,2005-09-01,13.217,19.110000000000007,7.412000000000001,16.903
3069,2005-10-01,10.601,16.235,5.004,16.025000000000002
3070,2005-11-01,7.422999999999999,12.944,1.988,15.005
3071,2005-12-01,4.878,10.279000000000002,-0.395,14.327
3072,2006-01-01,3.286,8.616999999999999,-1.942,13.99
3073,2006-02-01,4.43,10.124,-1.2290000000000003,14.435
3074,2006-03-01,6.3290000000000015,12.239,0.56,14.966
3075,2006-04-01,9.055,15.004,3.0810000000000004,15.729
3076,2006-05-01,11.786,17.650000000000006,5.791,16.463
3077,2006-06-01,14.443,20.317,8.530000000000001,17.215999999999998
3078,2006-07-01,15.042,20.905,9.288,17.419
3079,2006-08-01,14.913,20.79,9.146999999999998,17.479
3080,2006-09-01,12.875,18.779000000000003,7.081,16.792
3081,2006-10-01,10.289,15.925,4.795999999999999,15.935
3082,2006-11-01,6.955,12.448,1.5179999999999998,14.931
3083,2006-12-01,4.987,10.345999999999998,-0.2430000000000001,14.407
3084,2007-01-01,4.5790000000000015,10.084,-0.8180000000000003,14.417
3085,2007-02-01,4.221,10.039,-1.503,14.408
3086,2007-03-01,6.485,12.483,0.5169999999999999,15.017
3087,2007-04-01,9.823,15.807,3.88,15.93
3088,2007-05-01,12.518,18.395000000000003,6.5680000000000005,16.629
3089,2007-06-01,14.309,20.223,8.370000000000001,17.168000000000006
3090,2007-07-01,15.23,21.108,9.482,17.485
3091,2007-08-01,14.752,20.641,9.032,17.339000000000002
3092,2007-09-01,12.93,18.838,7.18,16.737000000000002
3093,2007-10-01,10.332,16.134,4.609,15.867
3094,2007-11-01,7.0840000000000005,12.772,1.4780000000000002,14.821
3095,2007-12-01,4.523,9.873,-0.6840000000000002,14.11
3096,2008-01-01,2.8440000000000003,8.155,-2.383,13.719
3097,2008-02-01,3.576,9.351,-2.1060000000000003,14.061
3098,2008-03-01,6.906000000000001,12.992,0.879,15.077
3099,2008-04-01,9.295,15.42,3.175,15.735
3100,2008-05-01,12.053999999999998,17.989,6.053000000000001,16.497
3101,2008-06-01,14.145,19.973,8.266,17.077
3102,2008-07-01,15.174,21.006,9.407,17.449
3103,2008-08-01,14.377,20.176,8.594,17.282
3104,2008-09-01,12.802,18.629,7.1160000000000005,16.757
3105,2008-10-01,10.399,16.038,4.847,15.931
3106,2008-11-01,7.224,12.738,1.7959999999999998,14.919
3107,2008-12-01,4.385,9.834,-0.946,14.151
3108,2009-01-01,3.687,9.175999999999998,-1.7560000000000002,14.091
3109,2009-02-01,4.093999999999999,9.822,-1.5450000000000002,14.267
3110,2009-03-01,6.086,12.065,0.132,14.873
3111,2009-04-01,9.367,15.377,3.32,15.819
3112,2009-05-01,12.111999999999998,18.01,6.141,16.570999999999998
3113,2009-06-01,14.201,20.056,8.3,17.26
3114,2009-07-01,15.231,21.085,9.456,17.578
3115,2009-08-01,14.655,20.577,8.854999999999997,17.427
3116,2009-09-01,13.153,19.006,7.397,16.864
3117,2009-10-01,10.136,15.79,4.563,15.91
3118,2009-11-01,7.031000000000001,12.574000000000002,1.64,14.968
3119,2009-12-01,4.31,9.661,-0.94,14.298
3120,2010-01-01,3.737,9.245,-1.6770000000000005,14.207999999999998
3121,2010-02-01,4.399,10.034,-1.107,14.517
3122,2010-03-01,6.738,12.669,0.7959999999999998,15.223
3123,2010-04-01,9.671,15.616,3.759,16.038999999999998
3124,2010-05-01,12.406,18.173,6.524000000000001,16.732
3125,2010-06-01,14.421,20.252,8.488999999999999,17.271
3126,2010-07-01,15.213,20.97,9.551,17.532
3127,2010-08-01,14.768,20.656,8.984,17.412
3128,2010-09-01,12.863,18.603,7.252000000000001,16.761
3129,2010-10-01,10.442,16.115,4.905,15.939
3130,2010-11-01,7.487,13.168,1.95,14.995
3131,2010-12-01,4.292,9.887,-1.139,14.117
3132,2011-01-01,3.282,8.722000000000001,-2.0340000000000003,13.928
3133,2011-02-01,3.743,9.435,-1.906,14.193
3134,2011-03-01,6.101,11.963,0.3140000000000001,14.88
3135,2011-04-01,9.483,15.45,3.524,15.832
3136,2011-05-01,11.986,17.917,6.0230000000000015,16.523
3137,2011-06-01,14.37,20.231,8.48,17.203000000000007
3138,2011-07-01,15.482,21.32,9.684,17.567999999999998
3139,2011-08-01,15.012,20.922,9.207999999999998,17.475
3140,2011-09-01,12.912,18.89,6.997999999999999,16.762
3141,2011-10-01,10.352,16.075,4.85,15.873
3142,2011-11-01,6.814,12.395,1.432,14.799
3143,2011-12-01,4.654999999999999,10.098,-0.6409999999999999,14.198
3144,2012-01-01,3.157,8.690999999999999,-2.233,13.859000000000002
3145,2012-02-01,3.628,9.379,-2.067,14.164
3146,2012-03-01,6.023,12.025,0.0749999999999999,14.863
3147,2012-04-01,9.675999999999998,15.679,3.689,15.880999999999998
3148,2012-05-01,12.59,18.611,6.461,16.698999999999998
3149,2012-06-01,14.492,20.43,8.505,17.252000000000002
3150,2012-07-01,15.076,21.006,9.229,17.45
3151,2012-08-01,14.72,20.709,8.84,17.42
3152,2012-09-01,13.04,19.074,7.176,16.882
3153,2012-10-01,10.428,16.203,4.765,16.019000000000002
3154,2012-11-01,7.1560000000000015,12.689,1.7959999999999998,15.001
3155,2012-12-01,4.102,9.498,-1.162,14.138
3156,2013-01-01,3.685,9.255,-1.7260000000000002,14.117
3157,2013-02-01,4.222,9.95,-1.4720000000000002,14.359000000000002
3158,2013-03-01,6.261,12.328,0.174,14.952
3159,2013-04-01,9.044,15.084,3.055,15.749
3160,2013-05-01,12.195,18.107000000000006,6.263,16.608999999999998
3161,2013-06-01,14.568,20.44,8.685,17.257
3162,2013-07-01,15.003,20.737,9.33,17.503
3163,2013-08-01,14.742,20.596,9.014,17.462
3164,2013-09-01,13.154000000000002,18.947000000000006,7.482,16.894000000000002
3165,2013-10-01,10.255999999999998,15.994000000000002,4.663,15.905
3166,2013-11-01,7.423999999999999,12.965,2.016,15.107
3167,2013-12-01,4.724,10.083,-0.5479999999999999,14.339
3168,2014-01-01,3.732,9.327,-1.7550000000000003,14.136
3169,2014-02-01,3.5,9.146,-2.08,14.157
3170,2014-03-01,6.377999999999999,12.367,0.436,15.09
3171,2014-04-01,9.589,15.529000000000002,3.617,16.038
3172,2014-05-01,12.582,18.362,6.613,16.804000000000002
3173,2014-06-01,14.335,20.126,8.472999999999999,17.303
3174,2014-07-01,14.873,20.711,9.112,17.508
3175,2014-08-01,14.875,20.79,9.047,17.607
3176,2014-09-01,13.091,18.865,7.399,16.975
3177,2014-10-01,10.33,16.066,4.689,16.029
3178,2014-11-01,6.712999999999999,12.284,1.3130000000000002,14.899
3179,2014-12-01,4.85,10.19,-0.331,14.41
3180,2015-01-01,3.881,9.432,-1.5180000000000002,14.255
3181,2015-02-01,4.664,10.497,-1.1380000000000003,14.564
3182,2015-03-01,6.74,12.659,0.8940000000000001,15.193
3183,2015-04-01,9.313,15.224,3.402,15.962
3184,2015-05-01,12.312,18.181,6.3130000000000015,16.774
3185,2015-06-01,14.505,20.364,8.627,17.39
3186,2015-07-01,15.050999999999998,20.904,9.326,17.611
3187,2015-08-01,14.755,20.699,9.004999999999997,17.589000000000002
3188,2015-09-01,12.999,18.845,7.199,17.049
3189,2015-10-01,10.800999999999998,16.45,5.231999999999998,16.29
3190,2015-11-01,7.433,12.892,2.157,15.252
3191,2015-12-01,5.518,10.725,0.2869999999999997,14.774
