,State,Country,Year,Yearly Average Temperature
39144,Manipur,India,1952,21.501416666666668
39145,Manitoba,Canada,1952,-1.3942500000000002
39146,Mariy El,Russia,1952,3.02725
39147,Maryland,United States,1952,12.887
39148,Massachusetts,United States,1952,8.865666666666668
39149,Mato Grosso,Brazil,1952,25.4395
39150,Mato Grosso Do Sul,Brazil,1952,23.48175
39151,Meghalaya,India,1952,23.76625
39152,Michigan,United States,1952,7.622
39153,Minas Gerais,Brazil,1952,22.025166666666667
39154,Minnesota,United States,1952,5.572833333333333
39155,Mississippi,United States,1952,17.991583333333335
39156,Missouri,United States,1952,13.091166666666666
39157,Mizoram,India,1952,23.646583333333336
39158,Montana,United States,1952,5.339416666666666
39159,Mordovia,Russia,1952,4.050666666666667
39160,Moscow City,Russia,1952,4.207416666666667
39161,Moskva,Russia,1952,4.205583333333334
39162,Murmansk,Russia,1952,-0.9994166666666663
39163,Nagaland,India,1952,21.808833333333336
39164,Nebraska,United States,1952,9.544833333333335
39165,Nei Mongol,China,1952,2.7960833333333333
39166,Nenets,Russia,1952,-4.7445
39167,Nevada,United States,1952,9.45225
39168,New Brunswick,Canada,1952,5.030583333333333
39169,New Hampshire,United States,1952,6.887083333333333
39170,New Jersey,United States,1952,11.576416666666667
39171,New Mexico,United States,1952,11.912166666666666
39172,New South Wales,Australia,1952,16.988583333333334
39173,New York,United States,1952,8.3815
39174,Newfoundland And Labrador,Canada,1952,-0.03041666666666683
39175,Ningxia Hui,China,1952,7.725833333333334
39176,Nizhegorod,Russia,1952,3.654083333333334
39177,North Carolina,United States,1952,15.430416666666666
39178,North Dakota,United States,1952,5.12425
39179,North Ossetia,Russia,1952,7.549500000000001
39180,Northern Territory,Australia,1952,25.027666666666665
39181,Northwest Territories,Canada,1952,-8.551583333333333
39182,Nova Scotia,Canada,1952,6.885916666666667
39183,Novgorod,Russia,1952,3.624833333333333
39184,Novosibirsk,Russia,1952,-0.608166666666666
39185,Nunavut,Canada,1952,-12.5955
39186,Ohio,United States,1952,11.262833333333333
39187,Oklahoma,United States,1952,16.07316666666667
39188,Omsk,Russia,1952,-0.5277499999999989
39189,Ontario,Canada,1952,1.4908333333333335
39190,Oregon,United States,1952,8.053749999999999
39191,Orel,Russia,1952,5.243333333333333
39192,Orenburg,Russia,1952,3.3913333333333333
39193,Orissa,India,1952,26.381
39194,Pennsylvania,United States,1952,10.076916666666667
39195,Penza,Russia,1952,4.2820833333333335
39196,Perm',Russia,1952,0.47433333333333305
39197,Pernambuco,Brazil,1952,25.539916666666667
39198,Primor'Ye,Russia,1952,1.183
39199,Prince Edward Island,Canada,1952,6.160666666666667
39200,Pskov,Russia,1952,4.2925
39201,Puducherry,India,1952,27.565250000000002
39202,Punjab,India,1952,23.8115
39203,Qinghai,China,1952,-1.9354166666666666
39204,Queensland,Australia,1952,23.378583333333335
39205,Rajasthan,India,1952,26.310083333333335
39206,Rhode Island,United States,1952,10.186916666666667
39207,Rio De Janeiro,Brazil,1952,22.107166666666668
39208,Rio Grande Do Norte,Brazil,1952,27.04425
39209,Rio Grande Do Sul,Brazil,1952,19.008750000000003
39210,Roraima,Brazil,1952,26.260666666666665
39211,Rostov,Russia,1952,8.855833333333335
39212,Ryazan',Russia,1952,4.4695833333333335
39213,Sakha,Russia,1952,-13.984500000000002
39214,Sakhalin,Russia,1952,-1.3488333333333327
39215,Samara,Russia,1952,3.855083333333333
39216,Santa Catarina,Brazil,1952,18.52266666666667
39217,Saratov,Russia,1952,4.996083333333334
39218,Saskatchewan,Canada,1952,0.5224166666666669
39219,Sergipe,Brazil,1952,25.6775
39220,Shaanxi,China,1952,10.65225
39221,Shandong,China,1952,12.830666666666666
39222,Shanghai,China,1952,16.015416666666667
39223,Shanxi,China,1952,8.635666666666667
39224,Sichuan,China,1952,8.582416666666667
39225,Sikkim,India,1952,3.591583333333334
39226,Smolensk,Russia,1952,4.372
39227,South Australia,Australia,1952,18.513916666666667
39228,South Carolina,United States,1952,17.59325
39229,South Dakota,United States,1952,7.525666666666667
39230,Stavropol',Russia,1952,10.05025
39231,Sverdlovsk,Russia,1952,0.3132500000000002
39232,Tambov,Russia,1952,5.014083333333333
39233,Tamil Nadu,India,1952,26.97366666666667
39234,Tasmania,Australia,1952,10.49625
39235,Tatarstan,Russia,1952,3.153166666666666
39236,Taymyr,Russia,1952,-14.450999999999999
39237,Tennessee,United States,1952,14.813333333333333
39238,Texas,United States,1952,18.525166666666667
39239,Tianjin,China,1952,11.32725
39240,Tocantins,Brazil,1952,25.956166666666665
39241,Tomsk,Russia,1952,-2.6329999999999996
39242,Tripura,India,1952,25.103250000000003
39243,Tula,Russia,1952,4.586916666666666
39244,Tuva,Russia,1952,-7.287333333333334
39245,Tver',Russia,1952,3.6960833333333327
39246,Tyumen',Russia,1952,-0.42733333333333273
39247,Udmurt,Russia,1952,2.1275
39248,Ul'Yanovsk,Russia,1952,3.7399999999999998
39249,Ust Orda Buryat,Russia,1952,-3.7922499999999997
39250,Utah,United States,1952,8.078083333333334
39251,Uttar Pradesh,India,1952,25.209500000000002
39252,Uttaranchal,India,1952,15.222333333333333
39253,Vermont,United States,1952,6.69425
39254,Victoria,Australia,1952,13.563749999999999
39255,Virginia,United States,1952,13.5695
39256,Vladimir,Russia,1952,4.1445
39257,Volgograd,Russia,1952,6.850333333333334
39258,Vologda,Russia,1952,2.032833333333334
39259,Voronezh,Russia,1952,6.362166666666667
39260,Washington,United States,1952,7.785416666666666
39261,West Bengal,India,1952,25.284583333333334
39262,West Virginia,United States,1952,11.828333333333333
39263,Western Australia,Australia,1952,21.974333333333334
39264,Wisconsin,United States,1952,6.841916666666667
39265,Wyoming,United States,1952,5.206083333333333
39266,Xinjiang Uygur,China,1952,4.796666666666667
39267,Xizang,China,1952,-2.3665
39268,Yamal Nenets,Russia,1952,-8.719166666666666
39269,Yaroslavl',Russia,1952,3.2133333333333334
39270,Yevrey,Russia,1952,-0.9459166666666666
39271,Yukon,Canada,1952,-6.9615833333333335
39272,Yunnan,China,1952,16.39575
39273,Zhejiang,China,1952,16.688416666666665
39274,Acre,Brazil,1953,25.818416666666668
39275,Adygey,Russia,1953,9.488999999999999
39276,Aga Buryat,Russia,1953,-2.3412499999999996
39277,Alabama,United States,1953,17.772583333333333
39278,Alagoas,Brazil,1953,24.883583333333334
39279,Alaska,United States,1953,-4.586083333333334
39280,Alberta,Canada,1953,1.2979166666666668
39281,Altay,Russia,1953,2.262166666666667
39282,Amazonas,Brazil,1953,26.35275
39283,Amur,Russia,1953,-5.125000000000001
39284,Andaman And Nicobar,India,1953,27.60383333333333
39285,Andhra Pradesh,India,1953,27.637833333333333
39286,Anhui,China,1953,16.25133333333333
39287,Arizona,United States,1953,15.416083333333333
39288,Arkansas,United States,1953,16.702
39289,Arkhangel'Sk,Russia,1953,-1.062166666666667
39290,Arunachal Pradesh,India,1953,14.1255
39291,Assam,India,1953,22.2255
39292,Astrakhan',Russia,1953,8.648
39293,Australian Capital Territory,Australia,1953,11.173333333333332
39294,Bahia,Brazil,1953,24.255916666666668
39295,Bashkortostan,Russia,1953,1.8910833333333332
39296,Beijing,China,1953,9.107
39297,Belgorod,Russia,1953,5.792916666666667
39298,Bihar,India,1953,25.19225
39299,British Columbia,Canada,1953,1.0536666666666668
39300,Bryansk,Russia,1953,5.3495
39301,Buryat,Russia,1953,-5.738166666666667
39302,California,United States,1953,14.235999999999999
39303,Chandigarh,India,1953,14.303583333333334
39304,Chechnya,Russia,1953,8.236500000000001
39305,Chelyabinsk,Russia,1953,1.4959166666666668
39306,Chhattisgarh,India,1953,26.426083333333334
39307,Chita,Russia,1953,-5.689083333333333
39308,Chongqing,China,1953,16.40875
39309,Chukot,Russia,1953,-11.080916666666667
39310,Chuvash,Russia,1953,3.2067499999999995
39311,City Of St. Petersburg,Russia,1953,4.775416666666667
39312,Colorado,United States,1953,7.673583333333333
39313,Connecticut,United States,1953,10.836333333333334
39314,Dadra And Nagar Haveli,India,1953,25.39991666666667
39315,Dagestan,Russia,1953,9.795333333333334
39316,Daman And Diu,India,1953,26.69258333333333
39317,Delaware,United States,1953,13.297166666666667
39318,Delhi,India,1953,26.136333333333337
39319,District Of Columbia,United States,1953,13.294583333333335
39320,Distrito Federal,Brazil,1953,21.958333333333332
39321,Evenk,Russia,1953,-8.893583333333334
39322,Florida,United States,1953,22.0335
39323,Fujian,China,1953,19.18
39324,Gansu,China,1953,5.952749999999999
39325,Georgia (State),United States,1953,18.136083333333335
39326,Goa,India,1953,26.111416666666667
39327,Gorno Altay,Russia,1953,-3.313333333333334
39328,Guangdong,China,1953,21.595083333333335
39329,Guangxi,China,1953,20.5465
39330,Guizhou,China,1953,15.872833333333332
39331,Gujarat,India,1953,26.8625
39332,Hainan,China,1953,24.97458333333333
39333,Haryana,India,1953,25.201666666666668
39334,Hawaii,United States,1953,22.3195
39335,Hebei,China,1953,9.23325
39336,Heilongjiang,China,1953,0.8541666666666666
39337,Henan,China,1953,14.648833333333334
39338,Himachal Pradesh,India,1953,10.007833333333334
39339,Hubei,China,1953,16.239
39340,Hunan,China,1953,17.1615
39341,Idaho,United States,1953,6.4755
39342,Illinois,United States,1953,12.349333333333334
39343,Indiana,United States,1953,12.298
39344,Ingush,Russia,1953,7.343916666666666
39345,Iowa,United States,1953,10.0685
39346,Irkutsk,Russia,1953,-4.558666666666666
39347,Ivanovo,Russia,1953,3.348333333333333
39348,Jammu And Kashmir,India,1953,4.034583333333333
39349,Jharkhand,India,1953,25.690083333333334
39350,Jiangsu,China,1953,15.841916666666668
39351,Jiangxi,China,1953,17.999416666666665
39352,Jilin,China,1953,3.9103333333333334
39353,Kabardin Balkar,Russia,1953,7.159833333333334
39354,Kaliningrad,Russia,1953,7.261333333333333
39355,Kalmyk,Russia,1953,9.032166666666667
39356,Kaluga,Russia,1953,4.319
39357,Kamchatka,Russia,1953,-3.4004166666666666
39358,Kansas,United States,1953,13.636916666666666
39359,Karachay Cherkess,Russia,1953,7.981000000000001
39360,Karelia,Russia,1953,2.0894999999999997
39361,Karnataka,India,1953,25.98966666666667
39362,Kemerovo,Russia,1953,0.5495833333333335
39363,Kentucky,United States,1953,14.18725
39364,Kerala,India,1953,26.676333333333332
39365,Khabarovsk,Russia,1953,-6.445833333333333
39366,Khakass,Russia,1953,-1.3542499999999993
39367,Khanty Mansiy,Russia,1953,-2.3922499999999993
39368,Kirov,Russia,1953,1.6370000000000002
39369,Komi,Russia,1953,-1.5992500000000003
39370,Komi Permyak,Russia,1953,0.8699166666666667
39371,Koryak,Russia,1953,-6.464166666666667
39372,Kostroma,Russia,1953,2.3225000000000002
39373,Krasnodar,Russia,1953,9.84625
39374,Krasnoyarsk,Russia,1953,-2.9293333333333322
39375,Kurgan,Russia,1953,1.2525833333333327
39376,Kursk,Russia,1953,5.29275
39377,Leningrad,Russia,1953,3.8786666666666663
39378,Liaoning,China,1953,7.328749999999999
39379,Lipetsk,Russia,1953,4.64375
39380,Louisiana,United States,1953,19.744583333333335
39381,Madhya Pradesh,India,1953,26.112
39382,Maga Buryatdan,Russia,1953,-10.930083333333334
39383,Maharashtra,India,1953,26.522333333333336
39384,Maine,United States,1953,6.4550833333333335
39385,Manipur,India,1953,21.57325
39386,Manitoba,Canada,1953,-1.6460833333333331
39387,Mariy El,Russia,1953,2.5993333333333335
39388,Maryland,United States,1953,13.504333333333333
39389,Massachusetts,United States,1953,9.587916666666667
39390,Mato Grosso,Brazil,1953,25.7955
39391,Mato Grosso Do Sul,Brazil,1953,23.938916666666668
39392,Meghalaya,India,1953,23.87125
39393,Michigan,United States,1953,8.194833333333333
39394,Minas Gerais,Brazil,1953,22.025583333333334
39395,Minnesota,United States,1953,5.936416666666666
39396,Mississippi,United States,1953,18.327916666666667
39397,Missouri,United States,1953,13.883833333333335
39398,Mizoram,India,1953,23.769666666666666
39399,Montana,United States,1953,6.673666666666667
39400,Mordovia,Russia,1953,3.5697499999999995
39401,Moscow City,Russia,1953,4.004333333333333
39402,Moskva,Russia,1953,3.993166666666667
39403,Murmansk,Russia,1953,0.08058333333333301
39404,Nagaland,India,1953,21.793833333333335
39405,Nebraska,United States,1953,10.382833333333334
39406,Nei Mongol,China,1953,3.2883333333333327
39407,Nenets,Russia,1953,-3.4324999999999997
39408,Nevada,United States,1953,10.198416666666667
39409,New Brunswick,Canada,1953,5.694583333333334
39410,New Hampshire,United States,1953,7.700583333333333
39411,New Jersey,United States,1953,12.160166666666667
39412,New Mexico,United States,1953,12.238999999999999
39413,New South Wales,Australia,1953,17.09175
39414,New York,United States,1953,9.0635
39415,Newfoundland And Labrador,Canada,1953,-0.6203333333333333
39416,Ningxia Hui,China,1953,8.299833333333334
39417,Nizhegorod,Russia,1953,3.171583333333334
39418,North Carolina,United States,1953,15.819416666666667
39419,North Dakota,United States,1953,5.864916666666667
39420,North Ossetia,Russia,1953,6.446583333333333
39421,Northern Territory,Australia,1953,24.62366666666667
39422,Northwest Territories,Canada,1953,-8.2255
39423,Nova Scotia,Canada,1953,7.453416666666667
39424,Novgorod,Russia,1953,3.8960833333333333
39425,Novosibirsk,Russia,1953,0.651666666666666
39426,Nunavut,Canada,1953,-12.998083333333334
39427,Ohio,United States,1953,11.708
39428,Oklahoma,United States,1953,16.472166666666666
39429,Omsk,Russia,1953,0.07016666666666656
39430,Ontario,Canada,1953,1.6003333333333334
39431,Oregon,United States,1953,8.695833333333333
39432,Orel,Russia,1953,4.746666666666667
39433,Orenburg,Russia,1953,3.246333333333333
39434,Orissa,India,1953,26.7205
39435,Pennsylvania,United States,1953,10.633750000000001
39436,Penza,Russia,1953,3.8214166666666665
39437,Perm',Russia,1953,0.41283333333333355
39438,Pernambuco,Brazil,1953,25.549166666666668
39439,Primor'Ye,Russia,1953,1.4399999999999997
39440,Prince Edward Island,Canada,1953,6.817833333333334
39441,Pskov,Russia,1953,4.832083333333333
39442,Puducherry,India,1953,27.66691666666667
39443,Punjab,India,1953,24.206500000000002
39444,Qinghai,China,1953,-1.8655
39445,Queensland,Australia,1953,22.817083333333333
39446,Rajasthan,India,1953,26.586000000000002
39447,Rhode Island,United States,1953,10.796583333333333
39448,Rio De Janeiro,Brazil,1953,22.12066666666667
39449,Rio Grande Do Norte,Brazil,1953,27.12691666666667
39450,Rio Grande Do Sul,Brazil,1953,19.211083333333335
39451,Roraima,Brazil,1953,26.16325
39452,Rostov,Russia,1953,7.721166666666666
39453,Ryazan',Russia,1953,4.0847500000000005
39454,Sakha,Russia,1953,-11.803583333333334
39455,Sakhalin,Russia,1953,-0.9289166666666665
39456,Samara,Russia,1953,3.5218333333333334
39457,Santa Catarina,Brazil,1953,18.66025
39458,Saratov,Russia,1953,4.613083333333333
39459,Saskatchewan,Canada,1953,0.7463333333333337
39460,Sergipe,Brazil,1953,25.57625
39461,Shaanxi,China,1953,11.161000000000001
39462,Shandong,China,1953,13.425833333333335
39463,Shanghai,China,1953,16.830583333333333
39464,Shanxi,China,1953,9.040333333333333
39465,Sichuan,China,1953,8.588916666666666
39466,Sikkim,India,1953,3.7398333333333333
39467,Smolensk,Russia,1953,4.416750000000001
39468,South Australia,Australia,1953,19.047333333333334
39469,South Carolina,United States,1953,17.872416666666666
39470,South Dakota,United States,1953,8.308750000000002
39471,Stavropol',Russia,1953,8.883333333333333
39472,Sverdlovsk,Russia,1953,0.3105833333333332
39473,Tambov,Russia,1953,4.422333333333333
39474,Tamil Nadu,India,1953,27.05858333333333
39475,Tasmania,Australia,1953,10.644
39476,Tatarstan,Russia,1953,2.8035
39477,Taymyr,Russia,1953,-11.24691666666667
39478,Tennessee,United States,1953,15.094000000000001
39479,Texas,United States,1953,18.957083333333333
39480,Tianjin,China,1953,11.5135
39481,Tocantins,Brazil,1953,26.043583333333334
39482,Tomsk,Russia,1953,-1.05575
39483,Tripura,India,1953,25.236416666666667
39484,Tula,Russia,1953,4.2475000000000005
39485,Tuva,Russia,1953,-5.810416666666668
39486,Tver',Russia,1953,3.7402499999999996
39487,Tyumen',Russia,1953,-0.14183333333333348
39488,Udmurt,Russia,1953,1.8514166666666672
39489,Ul'Yanovsk,Russia,1953,3.341416666666667
39490,Ust Orda Buryat,Russia,1953,-2.3884166666666666
39491,Utah,United States,1953,9.001
39492,Uttar Pradesh,India,1953,25.4545
39493,Uttaranchal,India,1953,15.641083333333334
39494,Vermont,United States,1953,7.504333333333334
39495,Victoria,Australia,1953,13.853833333333334
39496,Virginia,United States,1953,14.068750000000001
39497,Vladimir,Russia,1953,3.764583333333334
39498,Volgograd,Russia,1953,6.152000000000001
39499,Vologda,Russia,1953,2.166916666666667
39500,Voronezh,Russia,1953,5.506333333333333
39501,Washington,United States,1953,8.498916666666666
39502,West Bengal,India,1953,25.59
39503,West Virginia,United States,1953,12.240000000000002
39504,Western Australia,Australia,1953,22.259083333333336
39505,Wisconsin,United States,1953,7.4025
39506,Wyoming,United States,1953,6.2225
39507,Xinjiang Uygur,China,1953,5.644000000000001
39508,Xizang,China,1953,-2.2669166666666665
39509,Yamal Nenets,Russia,1953,-5.854916666666667
39510,Yaroslavl',Russia,1953,3.0877499999999998
39511,Yevrey,Russia,1953,-0.22433333333333336
39512,Yukon,Canada,1953,-6.713916666666667
39513,Yunnan,China,1953,16.424583333333334
39514,Zhejiang,China,1953,17.12091666666667
39515,Acre,Brazil,1954,25.92425
39516,Adygey,Russia,1954,10.008750000000001
39517,Aga Buryat,Russia,1954,-3.2631666666666668
39518,Alabama,United States,1954,17.994333333333334
39519,Alagoas,Brazil,1954,24.748500000000003
39520,Alaska,United States,1954,-5.288083333333334
39521,Alberta,Canada,1954,0.008416666666666591
39522,Altay,Russia,1954,-0.8217500000000006
39523,Amazonas,Brazil,1954,26.335166666666666
39524,Amur,Russia,1954,-5.323583333333334
39525,Andaman And Nicobar,India,1954,27.509249999999998
